,Date__(UT)__HR:MN,DEC__(ICRF),APmag,S-brt,Illu%,hEcl-Lon,hEcl-Lat,r,rdot,delta,deldot,S-O-T,/r,S-T-O,GlxLon,GlxLat,RNG_3sigma,RNGRT_3sig,DOP_S_3sig,DOP_X_3sig,RT_delay_3sig,App_Lon_Sun,year,month,day,time,date,weekday,DEC__(ICRF),APmag,S-brt,Illu%,hEcl-Lon,hEcl-Lat,r,rdot,delta,deldot,S-O-T,/r,S-T-O,GlxLon,GlxLat,RNG_3sigma,RNGRT_3sig,DOP_S_3sig,DOP_X_3sig,RT_delay_3sig,App_Lon_Sun,DEC__(ICRF),APmag,S-brt,Illu%,hEcl-Lon,hEcl-Lat,r,rdot,delta,deldot,S-O-T,/r,S-T-O,GlxLon,GlxLat,RNG_3sigma,RNGRT_3sig,DOP_S_3sig,DOP_X_3sig,RT_delay_3sig,App_Lon_Sun,DEC__(ICRF),APmag,S-brt,Illu%,hEcl-Lon,hEcl-Lat,r,rdot,delta,deldot,S-O-T,/r,S-T-O,GlxLon,GlxLat,RNG_3sigma,RNGRT_3sig,DOP_S_3sig,DOP_X_3sig,RT_delay_3sig,App_Lon_Sun,DEC__(ICRF),APmag,S-brt,Illu%,hEcl-Lon,hEcl-Lat,r,rdot,delta,deldot,S-O-T,/r,S-T-O,GlxLon,GlxLat,RNG_3sigma,RNGRT_3sig,DOP_S_3sig,DOP_X_3sig,RT_delay_3sig,App_Lon_Sun,DEC__(ICRF),APmag,S-brt,Illu%,hEcl-Lon,hEcl-Lat,r,rdot,delta,deldot,S-O-T,/r,S-T-O,GlxLon,GlxLat,RNG_3sigma,RNGRT_3sig,DOP_S_3sig,DOP_X_3sig,RT_delay_3sig,App_Lon_Sun
134,2022-09-05 10:30:00,5720.2,-2.888,5.302,99.83396,1.4206,-1.2872,4.956470930465,-0.1369574,4.01596169932793,-10.4069664,156.4074,0,4.6758,109.040278,-61.195199,44.1862143,2451.77,5727.8,0.2799681,245.30046,-37.44573,2022,9,5,10.5,2022-09-05,0,203053.8,-0.264,4.309,85.29929,23.4884,-0.8103,1.420363224294,1.6653186,0.93306611293419,-10.0151176,93.9622,0,45.0912,176.447969,-19.137125,298.460983,42813.39,203054.5,1.2879368,79.193478,-34.58383,-61449.6,0.561,3.854,37.13997,293.0078,-6.3379,0.445066610575,-5.8672367,0.79741364937383,-25.3793248,25.2494,1,104.9091,289.882587,55.883014,265.9601692,122209.65,-61442.7,1.1101489,129.81628,-67.13888,-32944.3,7.686,9.286,99.99886,353.6391,-1.1815,29.91515662045,-0.0378538,28.9265832131141,-5.4437648,168.4505,0,0.3928,84.007939,-60.847559,307.9392277,234000.76,-32936.3,0.0673501,246.05204,-13.0212,-160336.5,0.425,6.502,99.96157,322.2621,-1.1933,9.8643889338,-0.4138479,8.92573990719226,10.9409848,157.442,1,2.2413,35.692747,-42.526179,148.69139,213127.16,-160330.8,0.1650491,251.12579,31.562741,165913.8,5.733,8.269,99.9452,45.8646,-0.3644,19.68731318657,-0.2537547,19.2556188735848,-26.7409666,113.9943,0,2.6852,163.023701,-35.300546,58.3190055,30447.45,165916.2,0.0248048,253.18839,-77.81662
135,2022-09-05 11:30:00,5713.2,-2.889,5.302,99.83456,1.4244,-1.2872,4.956467636457,-0.1367972,4.01571149748349,-10.3873563,156.4523,0,4.6673,109.030818,-61.196198,44.1902766,2450.75,5720.8,0.2801714,245.30351,-37.37524,2022,9,5,11.5,2022-09-05,0,203108.5,-0.25,4.323,85.30148,23.5134,-0.8096,1.420403308792,1.6659898,0.93282511406315,-10.0155768,93.9811,0,45.0877,176.459069,-19.118398,298.486001,42818.79,203109.2,1.287415,79.199414,-34.60283,-61532.1,0.563,3.855,37.04999,293.1347,-6.3445,0.444925189872,-5.8852301,0.79680297934674,-25.3670542,25.2276,1,105.0158,289.911547,55.874297,266.086438,122213.07,-61525.2,1.1020702,129.89461,-67.29406,-32945.9,7.686,9.286,99.99887,353.6394,-1.1815,29.91515570953,-0.0378514,28.9264524641277,-5.4227737,168.4918,0,0.3915,84.005672,-60.847361,307.939504,234000.51,-32938.0,0.0673623,246.05329,-12.97051,-160339.7,0.425,6.502,99.96144,322.2635,-1.1933,9.864378975249,-0.4138368,8.9260034373969,10.9609342,157.3989,1,2.2453,35.690292,-42.524106,148.6927419,213126.51,-160334.0,0.1649639,251.12788,31.621761,165913.3,5.733,8.269,99.94523,45.8651,-0.3644,19.68730707948,-0.25376,19.2549754690341,-26.7323452,114.0351,0,2.6844,163.023404,-35.300877,58.3194737,30447.35,165915.8,0.0248884,253.19199,-77.77336
136,2022-09-05 12:30:00,5706.2,-2.889,5.302,99.83516,1.4282,-1.2872,4.956464346344,-0.1366342,4.0154617676874,-10.3677347,156.4973,0,4.6589,109.02135,-61.197197,44.1943832,2449.73,5713.8,0.280374,245.30657,-37.30475,2022,9,5,12.5,2022-09-05,0,203123.1,-0.249,4.325,85.30367,23.5384,-0.8089,1.420443409439,1.6666607,0.93258410414974,-10.0160353,94.0,0,45.0841,176.470161,-19.099677,298.5110175,42824.19,203123.8,1.2868927,79.205344,-34.62184,-61614.4,0.565,3.856,36.95987,293.2617,-6.351,0.444783336342,-5.9032063,0.79619260657636,-25.3546267,25.2057,1,105.1228,289.940261,55.865615,266.2127871,122216.46,-61607.5,1.0939716,129.97416,-67.44975,-32947.6,7.686,9.286,99.99887,353.6396,-1.1815,29.91515479867,-0.037849,28.9263222203106,-5.4017802,168.5331,0,0.3901,84.003404,-60.847164,307.9397801,234000.26,-32939.6,0.0673744,246.05453,-12.91981,-160342.9,0.425,6.502,99.9613,322.2648,-1.1934,9.864369016968,-0.4138255,8.92626744758621,10.9808762,157.3559,1,2.2494,35.687838,-42.522034,148.6940936,213125.86,-160337.1,0.1648787,251.12997,31.680768,165912.9,5.733,8.269,99.94527,45.8655,-0.3644,19.68730097226,-0.2537654,19.2543322721113,-26.7237106,114.0759,0,2.6835,163.023105,-35.301209,58.3199426,30447.25,165915.4,0.024972,253.19557,-77.7301
137,2022-09-05 13:30:00,5659.1,-2.889,5.302,99.83576,1.432,-1.2872,4.95646106016,-0.1364711,4.0152125101825,-10.3481044,156.5422,0,4.6504,109.011875,-61.198196,44.1985293,2448.71,5706.8,0.2805759,245.30962,-37.23428,2022,9,5,13.5,2022-09-05,0,203137.7,-0.245,4.329,85.30587,23.5634,-0.8082,1.420483526227,1.6673312,0.93234308320693,-10.0164934,94.019,0,45.0806,176.481246,-19.080963,298.5360326,42829.58,203138.4,1.2863702,79.211269,-34.64087,-61656.5,0.567,3.857,36.86962,293.3887,-6.3575,0.444641050399,-5.9211653,0.79558253485174,-25.3420413,25.1837,1,105.2299,289.968727,55.856968,266.3392167,122219.81,-61649.6,1.085853,130.05495,-67.60596,-32949.2,7.686,9.286,99.99888,353.6399,-1.1815,29.91515388786,-0.0378465,28.9261924817169,-5.3807846,168.5743,0,0.3887,84.001137,-60.846966,307.9400562,234000.02,-32941.2,0.0673865,246.05577,-12.86912,-160346.1,0.425,6.503,99.96116,322.2661,-1.1934,9.864359058961,-0.413814,8.92653193758307,11.0008108,157.3128,1,2.2534,35.685385,-42.519963,148.6954449,213125.21,-160340.3,0.1647933,251.13206,31.739761,165912.5,5.733,8.269,99.9453,45.866,-0.3644,19.68729486491,-0.2537707,19.2536892831326,-26.7150629,114.1167,0,2.6826,163.022805,-35.301542,58.3204121,30447.15,165915.0,0.0250555,253.19913,-77.68683
138,2022-09-05 14:30:00,5652.1,-2.889,5.302,99.83636,1.4359,-1.2872,4.956457777875,-0.1363107,4.01496372514487,-10.3284682,156.5871,0,4.642,109.002393,-61.199195,44.2027089,2447.69,5659.7,0.2807771,245.31267,-37.16381,2022,9,5,14.5,2022-09-05,0,203152.3,-0.24,4.335,85.30808,23.5884,-0.8074,1.420523659147,1.6680014,0.93210205124776,-10.0169509,94.0379,0,45.077,176.492322,-19.062255,298.5610464,42834.98,203153.0,1.2858473,79.217188,-34.65992,-61738.3,0.569,3.858,36.77924,293.5159,-6.364,0.444498332461,-5.939107,0.79497276798411,-25.329297,25.1616,1,105.3373,289.996947,55.848355,266.4657273,122223.14,-61731.4,1.0777144,130.13703,-67.76268,-32950.9,7.686,9.286,99.99889,353.6401,-1.1815,29.91515297712,-0.0378441,28.9260632484004,-5.3597867,168.6156,0,0.3874,83.998868,-60.846769,307.9403321,233959.77,-32942.9,0.0673985,246.05702,-12.81843,-160349.2,0.425,6.503,99.96102,322.2674,-1.1935,9.864349101233,-0.4138024,8.92679690721038,11.0207381,157.2698,1,2.2574,35.682934,-42.517893,148.6967958,213124.56,-160343.5,0.1647077,251.13415,31.798741,165912.0,5.733,8.269,99.94534,45.8665,-0.3644,19.68728875743,-0.2537761,19.2530465024148,-26.706402,114.1575,0,2.6817,163.022505,-35.301876,58.3208825,30447.05,165914.5,0.025139,253.20268,-77.64355
139,2022-09-05 15:30:00,5645.1,-2.889,5.302,99.83696,1.4397,-1.2872,4.956454499388,-0.1361559,4.01471541268265,-10.3088289,156.6321,0,4.6335,108.992903,-61.200194,44.2069154,2446.67,5652.7,0.2809775,245.31572,-37.09337,2022,9,5,15.5,2022-09-05,0,203206.9,-0.245,4.332,85.31029,23.6134,-0.8067,1.420563808191,1.6686712,0.93186100828545,-10.0174078,94.0569,0,45.0734,176.503392,-19.043554,298.5860587,42840.37,203207.6,1.285324,79.223102,-34.67898,-61819.8,0.571,3.859,36.68872,293.6431,-6.3705,0.444355182945,-5.9570311,0.79436330980689,-25.3163931,25.1393,1,105.4449,290.02492,55.839778,266.5923192,122226.45,-61813.0,1.0695559,130.22043,-67.91991,-32952.5,7.686,9.286,99.9989,353.6404,-1.1815,29.91515206643,-0.0378416,28.925934520415,-5.3387866,168.6569,0,0.386,83.9966,-60.846571,307.9406079,233959.52,-32944.5,0.0674105,246.05826,-12.76774,-160352.4,0.425,6.503,99.96088,322.2687,-1.1935,9.864339143787,-0.4137906,8.92706235629064,11.0406579,157.2267,1,2.2615,35.680485,-42.515824,148.6981462,213123.91,-160346.7,0.1646221,251.13624,31.857708,165911.6,5.733,8.269,99.94538,45.8669,-0.3644,19.68728264983,-0.2537813,19.2524039302757,-26.6977279,114.1983,0,2.6808,163.022203,-35.302211,58.3213537,30446.95,165914.1,0.0252226,253.20621,-77.60027
140,2022-11-24 09:30:00,-15626.6,-2.629,5.343,99.20087,8.7418,-1.3029,4.951961995422,-0.056525,4.42895920231332,24.5945447,116.7188,1,10.255,93.143286,-61.607117,51.5087437,235644.87,-15623.4,0.0121477,355.12254,88.485295,2022,11,24,9.5,2022-11-24,3,244758.5,-1.787,4.098,98.83608,68.5781,0.6045,1.516384416286,2.2631205,0.54879243193112,-2.2081869,160.7617,0,12.3923,180.370454,-7.045238,343.5724125,51958.81,244759.7,0.8418088,274.65607,-21.57981,-233250.0,-0.716,2.379,97.15874,269.8067,-4.6542,0.463839145025,-2.1817217,1.41274330073135,-10.7143204,8.984,1,19.4139,355.090352,15.96702,242.7846223,163505.75,-233247.1,3.8605896,101.34534,-9.236379,-40835.4,7.732,9.286,99.97615,354.1238,-1.1926,29.91339509539,-0.0386239,29.5518972301251,28.1482343,110.5957,1,1.7677,80.674077,-60.480635,308.4258429,233349.64,-40833.0,0.0135847,252.23932,80.21842,-161657.7,0.77,6.595,99.76008,324.7691,-1.2876,9.844959034907,-0.4287063,10.0131839476026,28.0262568,77.3984,1,5.6165,34.981269,-41.829122,151.1993544,212756.1,-161659.6,0.133578,70.651771,60.019562,161549.4,5.672,8.27,99.99535,46.757,-0.3538,19.67551389517,-0.2573803,18.7235418085135,8.1775484,164.2218,1,0.7756,161.07077,-37.330399,59.211728,25430.16,161555.1,0.0985813,253.69787,20.123766
141,2022-11-24 10:30:00,-15625.9,-2.628,5.343,99.20029,8.7456,-1.3029,4.951960636126,-0.0564575,4.42955117176288,24.6035791,116.6768,1,10.2587,93.14344,-61.606928,51.5128044,235644.87,-15622.7,0.0122706,356.73816,88.470332,2022,11,24,10.5,2022-11-24,3,244802.5,-1.807,4.079,98.84273,68.6,0.6052,1.516438877125,2.2630827,0.54873945198944,-2.1950786,160.8173,0,12.3567,180.361593,-7.056178,343.5943608,51955.11,244803.7,0.8427408,274.63727,-21.44373,-233336.0,-0.715,2.38,97.14361,269.9228,-4.6648,0.463786401425,-2.2016374,1.41248495577826,-10.7556353,9.0064,1,19.466,355.122249,15.910457,242.9006819,163522.26,-233333.1,3.8602789,101.31485,-9.273754,-40835.7,7.732,9.286,99.97614,354.1241,-1.1926,29.91339416597,-0.0386268,29.5525746970415,28.1559512,110.5534,1,1.7682,80.673636,-60.48056,308.4260523,233349.59,-40833.3,0.0135266,252.26494,80.261822,-161655.1,0.77,6.595,99.76016,324.7704,-1.2877,9.844948719414,-0.4286937,10.0138583359224,28.0218569,77.3585,1,5.6155,34.983241,-41.830791,151.2007155,212756.63,-161657.0,0.1337373,70.652816,59.984427,161547.7,5.672,8.27,99.99533,46.7575,-0.3538,19.67550770165,-0.2573774,18.723738859546,8.1993283,164.1781,1,0.7777,161.069478,-37.331682,59.2121896,25429.76,161553.4,0.0985527,253.69785,20.178249
142,2022-11-24 11:30:00,-15625.1,-2.628,5.343,99.19971,8.7494,-1.303,4.951959278292,-0.0564036,4.43014335826123,24.6125831,116.6347,1,10.2624,93.143606,-61.60674,51.5168466,235644.86,-15622.0,0.0124032,358.321,88.454179,2022,11,24,11.5,2022-11-24,3,244806.5,-1.823,4.064,98.84936,68.6219,0.6059,1.516493337049,2.2630446,0.54868678760434,-2.1819602,160.873,0,12.3211,180.352724,-7.067132,343.6163075,51951.41,244807.7,0.8436698,274.61849,-21.30764,-233421.9,-0.714,2.381,97.12843,270.039,-4.6754,0.463733178593,-2.2215486,1.41222561631685,-10.796966,9.0288,1,19.5181,355.154129,15.853896,243.0167682,163538.78,-233419.0,3.8599685,101.28434,-9.31116,-40835.9,7.732,9.286,99.97613,354.1243,-1.1926,29.91339323649,-0.0386297,29.5532523494622,28.1636515,110.511,1,1.7687,80.673197,-60.480485,308.4262617,233349.53,-40833.5,0.0134685,252.2908,80.305216,-161652.4,0.77,6.595,99.76024,324.7717,-1.2877,9.844938404227,-0.4286808,10.0145326181875,28.0174426,77.3186,1,5.6146,34.985215,-41.832462,151.2020762,212757.15,-161654.4,0.1338965,70.653857,59.9493,161546.0,5.672,8.27,99.9953,46.758,-0.3538,19.67550150818,-0.2573749,18.7239364346357,8.2211027,164.1343,1,0.7798,161.068186,-37.332965,59.2126503,25429.37,161551.7,0.098524,253.69784,20.232727
143,2022-11-24 12:30:00,-15624.4,-2.628,5.343,99.19913,8.7532,-1.303,4.951957921577,-0.0563647,4.43073576106662,24.6215559,116.5927,1,10.2662,93.143786,-61.606552,51.5208624,235644.86,-15621.2,0.0125449,359.86953,88.436878,2022,11,24,12.5,2022-11-24,3,244810.4,-1.834,4.052,98.85598,68.6439,0.6065,1.516547796048,2.2630061,0.54863443901623,-2.1688319,160.9286,0,12.2855,180.343847,-7.078099,343.6382526,51947.7,244811.6,0.8445958,274.59975,-21.17154,-233507.6,-0.714,2.383,97.11321,270.1552,-4.6859,0.463679476637,-2.2414553,1.41196528196299,-10.8383127,9.0512,1,19.5703,355.185991,15.797336,243.1328815,163555.29,-233504.8,3.8596585,101.25379,-9.348596,-40836.2,7.732,9.286,99.97611,354.1246,-1.1926,29.91339230694,-0.0386327,29.5539301869887,28.1713353,110.4687,1,1.7692,80.67276,-60.48041,308.4264711,233349.48,-40833.8,0.0134105,252.31687,80.348601,-161649.8,0.77,6.595,99.76032,324.773,-1.2878,9.844928089356,-0.4286675,10.0152067940501,28.0130139,77.2787,1,5.6137,34.987192,-41.834135,151.2034364,212757.68,-161651.7,0.1340557,70.654894,59.914179,161544.4,5.672,8.27,99.99528,46.7584,-0.3538,19.67549531478,-0.2573729,18.7241345336494,8.2428715,164.0905,1,0.7819,161.066895,-37.334248,59.2131102,25428.97,161550.0,0.0984952,253.69782,20.287201
144,2022-11-24 13:30:00,-15623.6,-2.627,5.343,99.19855,8.757,-1.303,4.951956565608,-0.0563417,4.43132837941947,24.6304969,116.5506,1,10.2699,93.143978,-61.606364,51.5248447,235644.86,-15620.5,0.0126957,1.382476,88.418469,2022,11,24,13.5,2022-11-24,3,244814.4,-1.826,4.061,98.86258,68.6658,0.6072,1.516602254116,2.2629673,0.54858240646423,-2.1556936,160.9843,0,12.2499,180.334962,-7.08908,343.6601962,51943.99,244815.5,0.8455188,274.58105,-21.03544,-233553.3,-0.713,2.384,97.09793,270.2714,-4.6965,0.463625295667,-2.2613573,1.41170395232991,-10.8796756,9.0736,1,19.6225,355.217836,15.740778,243.2490219,163611.81,-233550.4,3.8593487,101.22322,-9.386064,-40836.4,7.732,9.286,99.9761,354.1248,-1.1926,29.91339137731,-0.0386356,29.5546082092223,28.1790025,110.4263,1,1.7696,80.672325,-60.480336,308.4266807,233349.43,-40834.0,0.0133524,252.34318,80.391978,-161647.1,0.771,6.595,99.76039,324.7743,-1.2878,9.844917774807,-0.4286539,10.0158808631626,28.0085707,77.2388,1,5.6128,34.989171,-41.83581,151.204796,212758.21,-161649.1,0.1342149,70.655927,59.879066,161542.7,5.672,8.27,99.99525,46.7589,-0.3537,19.67548912141,-0.2573714,18.7243331564523,8.2646347,164.0468,1,0.784,161.065603,-37.33553,59.2135693,25428.58,161548.4,0.0984664,253.6978,20.34167
145,2022-11-24 14:30:00,-15622.9,-2.627,5.343,99.19797,8.7609,-1.303,4.951955209996,-0.0563352,4.4319212125516,24.6394059,116.5086,1,10.2736,93.144183,-61.606177,51.5287872,235644.86,-15619.7,0.012855,2.858845,88.398995,2022,11,24,14.5,2022-11-24,3,244818.3,-1.816,4.071,98.86916,68.6877,0.6079,1.516656711242,2.2629281,0.54853069018659,-2.1425455,161.04,0,12.2143,180.32607,-7.100075,343.6821381,51940.27,244819.5,0.8464387,274.56238,-20.89933,-233638.8,-0.712,2.385,97.08261,270.3877,-4.707,0.463570635796,-2.2812547,1.41144162702823,-10.9210547,9.096,1,19.6747,355.249664,15.684221,243.3651897,163628.32,-233635.9,3.8590392,101.19262,-9.423562,-40836.7,7.733,9.286,99.97609,354.1251,-1.1926,29.91339044762,-0.0386385,29.5552864157643,28.1866531,110.3839,1,1.7701,80.671892,-60.480262,308.4268902,233349.38,-40834.3,0.0132943,252.36972,80.435347,-161644.5,0.771,6.595,99.76047,324.7756,-1.2878,9.844907460589,-0.42864,10.016554825177,28.004113,77.1989,1,5.6119,34.991152,-41.837486,151.206155,212758.73,-161646.4,0.1343739,70.656956,59.843961,161541.0,5.672,8.27,99.99523,46.7594,-0.3537,19.67548292808,-0.2573704,18.724532302908,8.2863921,164.003,1,0.7861,161.064313,-37.336812,59.2140277,25428.19,161546.7,0.0984374,253.69778,20.396134
146,2022-11-24 15:30:00,-15622.1,-2.627,5.343,99.19739,8.7647,-1.303,4.951953854338,-0.0563454,4.43251425969568,24.6482832,116.4666,1,10.2774,93.144401,-61.60599,51.5326843,235644.87,-15618.9,0.0130226,4.2978813,88.378499,2022,11,24,15.5,2022-11-24,3,244822.2,-1.816,4.071,98.87573,68.7097,0.6085,1.51671116742,2.2628886,0.54847929042093,-2.1293875,161.0957,0,12.1787,180.31717,-7.111083,343.7040786,51936.55,244823.4,0.8473556,274.54374,-20.76323,-233724.2,-0.711,2.386,97.06724,270.504,-4.7175,0.463515497134,-2.3011475,1.41117830566597,-10.96245,9.1184,1,19.727,355.281474,15.627666,243.4813853,163644.85,-233721.3,3.8587299,101.162,-9.461092,-40836.9,7.733,9.286,99.97608,354.1253,-1.1926,29.91338951785,-0.0386415,29.5559648062153,28.1942872,110.3416,1,1.7706,80.67146,-60.480188,308.4270998,233349.33,-40834.5,0.0132361,252.39649,80.478707,-161641.8,0.771,6.595,99.76055,324.7769,-1.2879,9.844897146711,-0.4286258,10.0172286797452,27.9996409,77.159,1,5.6109,34.993136,-41.839165,151.2075133,212759.26,-161643.7,0.134533,70.657982,59.808862,161539.4,5.672,8.27,99.9952,46.7598,-0.3537,19.67547673477,-0.25737,18.7247319728787,8.3081439,163.9592,1,0.7883,161.063022,-37.338093,59.2144855,25427.79,161545.0,0.0984084,253.69776,20.450594
147,2022-12-26 09:30:00,-10621.8,-2.385,5.355,99.00895,11.6744,-1.3033,4.951194119886,-0.0245131,4.92191167121446,27.4602978,85.9883,1,11.4271,96.84168,-61.498441,54.4369727,258.35,-10622.8,0.2631118,64.232045,60.314312,2022,12,26,9.5,2022-12-26,0,243859.7,-1.476,4.18,98.24823,84.9818,1.0732,1.557371623617,2.1430829,0.60819165478483,8.5404557,155.4551,1,15.2061,173.591618,-15.957208,359.9813544,43102.4,243903.0,0.5873311,264.73764,63.178602,-220857.2,-0.154,3.068,42.45942,31.9752,-1.9778,0.324127942577,-7.1909435,0.88094394325451,-44.1714239,19.0128,1,98.6794,17.773884,-20.395308,4.57952,194054.86,-220900.6,1.3846303,55.10588,-71.54135,-40446.4,7.772,9.286,99.97412,354.3178,-1.197,29.91267143072,-0.0386396,30.0980450651583,29.41212,78.2199,1,1.8447,80.913252,-60.490849,308.6187071,233413.82,-40448.5,0.0323141,64.324269,68.212397,-152940.7,0.852,6.581,99.8649,325.7752,-1.3248,9.836993785065,-0.4344218,10.4772305686297,21.0767644,47.3143,1,4.2169,37.156065,-43.62883,152.2059674,213723.52,-152945.6,0.2360747,70.821718,35.179337,155824.2,5.705,8.269,99.96408,47.1145,-0.3495,19.67074397669,-0.2589456,19.0154920576264,22.5140507,130.6897,1,2.168,160.244361,-38.133179,59.5691514,25021.96,155828.0,0.0567982,254.03868,59.890495
148,2022-12-26 10:30:00,-10614.9,-2.384,5.355,99.00905,11.6782,-1.3033,4.951193531045,-0.0244327,4.92257248051798,27.4590092,85.9502,1,11.4266,96.850856,-61.498233,54.4410879,259.3,-10616.0,0.2634113,64.235327,60.281785,2022,12,26,10.5,2022-12-26,0,243856.4,-1.473,4.182,98.24127,85.0026,1.0737,1.557423191185,2.1428161,0.60839732829562,8.5528217,155.4031,1,15.2365,173.585728,-15.965182,0.0021618,43059.83,243859.7,0.5859849,264.72897,63.257049,-220809.8,-0.15,3.07,42.27264,32.2118,-1.9499,0.323955222789,-7.161645,0.87988097910299,-44.1554479,18.9908,1,98.896,17.794418,-20.407853,4.8177146,194059.74,-220813.3,1.3717721,54.751196,-71.71573,-40445.6,7.772,9.286,99.97413,354.3181,-1.197,29.912670501,-0.0386373,30.0987527994863,29.4075849,78.1779,1,1.8444,80.914318,-60.490951,308.6189573,233413.94,-40447.7,0.0323721,64.329015,68.173434,-152936.0,0.852,6.581,99.86506,325.7765,-1.3248,9.836983331835,-0.4344064,10.4777376132304,21.0635185,47.2758,1,4.2142,37.159702,-43.631751,152.2073268,213724.44,-152940.9,0.2361797,70.821413,35.149064,155823.2,5.705,8.269,99.96404,47.115,-0.3495,19.67073774577,-0.2589445,19.0160340232031,22.5285888,130.6463,1,2.1695,160.243589,-38.133908,59.5696287,25021.73,155827.1,0.0567216,254.04018,59.939379
149,2022-12-26 11:30:00,-10608.0,-2.384,5.355,99.00914,11.682,-1.3033,4.951192943941,-0.0243688,4.92323325845644,27.4576911,85.9122,1,11.426,96.860042,-61.498024,54.4451629,300.25,-10609.1,0.2637107,64.238603,60.249256,2022,12,26,11.5,2022-12-26,0,243853.1,-1.467,4.188,98.2343,85.0234,1.0742,1.557474752329,2.1425491,0.60860329926709,8.5651766,155.3512,1,15.2668,173.579853,-15.973137,0.0229679,43057.26,243856.4,0.5846375,264.72032,63.335419,-220722.5,-0.145,3.073,42.08555,32.4487,-1.922,0.323783210038,-7.1321913,0.87881840769487,-44.1387962,18.9685,1,99.1131,17.814844,-20.420161,5.0561629,194104.55,-220725.9,1.358905,54.388883,-71.89004,-40444.8,7.772,9.286,99.97414,354.3183,-1.197,29.91266957133,-0.0386351,30.0994604244837,29.4030336,78.136,1,1.8441,80.915386,-60.491053,308.6192074,233414.05,-40446.9,0.0324301,64.333745,68.134477,-152931.4,0.852,6.581,99.86523,325.7778,-1.3249,9.836972878978,-0.4343908,10.4782443389675,21.0502638,47.2373,1,4.2116,37.163341,-43.634674,152.2086854,213725.37,-152936.3,0.2362847,70.821107,35.118796,155822.3,5.705,8.269,99.96399,47.1154,-0.3495,19.67073151488,-0.2589429,19.0165763384637,22.5431128,130.6029,1,2.1709,160.242817,-38.134636,59.5701056,25021.5,155826.1,0.0566449,254.04169,59.988252
150,2022-12-26 12:30:00,-10601.2,-2.384,5.355,99.00924,11.6859,-1.3033,4.951192358172,-0.0243216,4.92389400432594,27.4563441,85.8741,1,11.4254,96.869238,-61.497814,54.4491921,301.2,-10602.2,0.2640099,64.241874,60.216731,2022,12,26,12.5,2022-12-26,0,243849.8,-1.459,4.195,98.22732,85.0442,1.0748,1.557526307041,2.1422818,0.60880956743455,8.5775206,155.2993,1,15.2972,173.573991,-15.981075,0.0437726,43054.7,243853.1,0.5832889,264.71167,63.413711,-220635.1,-0.141,3.075,41.89814,32.6859,-1.894,0.323611908053,-7.1025827,0.87775624534448,-44.1214648,18.946,1,99.3306,17.835161,-20.432231,5.2948641,194109.29,-220638.6,1.3460311,54.018703,-72.06426,-40443.9,7.772,9.286,99.97415,354.3186,-1.197,29.91266864171,-0.0386328,30.1001679397612,29.3984661,78.0941,1,1.8438,80.916455,-60.491156,308.6194574,233414.17,-40446.0,0.0324881,64.338457,68.095526,-152926.8,0.852,6.581,99.8654,325.7791,-1.3249,9.836962426501,-0.4343748,10.4787507456297,21.0370004,47.1988,1,4.209,37.166982,-43.637597,152.210043,213726.3,-152931.7,0.2363896,70.820802,35.088534,155821.3,5.705,8.269,99.96394,47.1159,-0.3495,19.67072528404,-0.2589408,19.0171190030674,22.5576226,130.5595,1,2.1723,160.242046,-38.135363,59.5705821,25021.28,155825.2,0.0565682,254.04319,60.037112
151,2022-12-26 13:30:00,-10554.3,-2.383,5.355,99.00934,11.6897,-1.3033,4.95119177334,-0.024291,4.92455471743494,27.4549686,85.8361,1,11.4248,96.878445,-61.497604,54.4531714,302.15,-10555.3,0.2643089,64.245139,60.184214,2022,12,26,13.5,2022-12-26,0,243846.5,-1.463,4.19,98.22034,85.065,1.0753,1.557577855317,2.1420143,0.60901613253342,8.5898535,155.2474,1,15.3275,173.568143,-15.988994,0.0645759,43052.15,243849.8,0.5819393,264.70302,63.491925,-220547.8,-0.136,3.077,41.71042,32.9233,-1.8659,0.323441320563,-7.0728194,0.8766945084629,-44.1034496,18.9232,1,99.5487,17.85537,-20.444064,5.5338176,194113.97,-220551.3,1.3331524,53.640412,-72.23837,-40443.1,7.772,9.286,99.97415,354.3188,-1.197,29.91266771215,-0.0386306,30.1008753449304,29.3938825,78.0522,1,1.8435,80.917527,-60.491258,308.6197073,233414.28,-40445.2,0.0325461,64.343154,68.056582,-152922.1,0.852,6.581,99.86557,325.7804,-1.325,9.836951974411,-0.4343586,10.4792568330062,21.0237282,47.1603,1,4.2064,37.170624,-43.640522,152.2113995,213727.22,-152927.0,0.2364944,70.820496,35.058278,155820.4,5.705,8.269,99.9639,47.1164,-0.3495,19.67071905325,-0.2589384,19.0176620166727,22.5721183,130.5161,1,2.1737,160.241276,-38.136089,59.5710581,25021.05,155824.3,0.0564915,254.04471,60.08596
